,02_95stain1-120716_S2_merged_R1.fastq.gz.fq.gzAligned.sortedByCoord.out.down_sampled
ENSG00000132432.13,3056
ENSG00000132434.9,3057
ENSG00000132463.13,3058
ENSG00000132466.17,3059
ENSG00000132467.3,3060
ENSG00000132470.13,3061
ENSG00000132471.11,3062
ENSG00000132475.8,3063
ENSG00000132485.12,3064
ENSG00000132507.17,3065
ENSG00000132522.15,3066
ENSG00000132541.10,3067
ENSG00000132570.14,3068
ENSG00000132581.9,3069
ENSG00000132589.15,3070
ENSG00000132591.11,3071
ENSG00000132600.16,3072
ENSG00000132603.13,3073
ENSG00000132604.10,3074
ENSG00000132612.15,3075
ENSG00000132613.14,3076
ENSG00000132646.10,3077
ENSG00000132661.3,3078
ENSG00000132670.20,3079
ENSG00000132676.15,3080
ENSG00000132680.10,3081
ENSG00000132692.18,3082
ENSG00000132716.18,3083
ENSG00000132749.10,3084
ENSG00000132773.11,3085
ENSG00000132780.16,3086
ENSG00000132781.17,3087
ENSG00000132792.18,3088
ENSG00000132819.16,3089
ENSG00000132823.10,3090
ENSG00000132824.13,3091
ENSG00000132842.13,3092
ENSG00000132906.17,3093
ENSG00000132912.12,3094
ENSG00000132952.11,3095
ENSG00000132963.7,3096
ENSG00000132967.9,3097
ENSG00000133026.12,3098
ENSG00000133027.17,3099
ENSG00000133030.19,3100
ENSG00000133059.16,3101
ENSG00000133065.10,3102
ENSG00000133067.17,3103
ENSG00000133104.12,3104
ENSG00000133111.3,3105
ENSG00000133112.16,3106
ENSG00000133114.17,3107
ENSG00000133119.12,3108
ENSG00000133134.11,3109
ENSG00000133136.4,3110
ENSG00000133142.17,3111
ENSG00000133169.5,3112
ENSG00000133193.12,3113
ENSG00000133226.16,3114
ENSG00000133243.8,3115
ENSG00000133250.13,3116
ENSG00000133302.12,3117
ENSG00000133315.10,3118
ENSG00000133317.14,3119
ENSG00000133318.13,3120
ENSG00000133393.12,3121
ENSG00000133398.3,3122
ENSG00000133597.9,3123
ENSG00000133606.10,3124
ENSG00000133639.4,3125
ENSG00000133641.17,3126
ENSG00000133657.14,3127
ENSG00000133665.12,3128
ENSG00000133703.11,3129
ENSG00000133704.9,3130
ENSG00000133706.17,3131
ENSG00000133731.9,3132
ENSG00000133739.15,3133
ENSG00000133773.11,3134
ENSG00000133789.14,3135
ENSG00000133800.8,3136
ENSG00000133805.15,3137
ENSG00000133812.14,3138
ENSG00000133816.13,3139
ENSG00000133818.12,3140
ENSG00000133835.14,3141
ENSG00000133858.15,3142
ENSG00000133863.6,3143
ENSG00000133872.13,3144
ENSG00000133874.1,3145
ENSG00000133884.9,3146
ENSG00000133935.6,3147
ENSG00000133961.19,3148
ENSG00000133983.14,3149
ENSG00000133997.11,3150
ENSG00000134001.12,3151
ENSG00000134014.16,3152
ENSG00000134046.11,3153
ENSG00000134049.4,3154
ENSG00000134056.11,3155
ENSG00000134057.14,3156
ENSG00000134058.10,3157
ENSG00000134077.15,3158
ENSG00000134086.7,3159
ENSG00000134107.4,3160
ENSG00000134108.12,3161
ENSG00000134109.10,3162
ENSG00000134138.19,3163
ENSG00000134146.11,3164
ENSG00000134152.10,3165
ENSG00000134153.9,3166
ENSG00000134186.11,3167
ENSG00000134202.10,3168
ENSG00000134222.16,3169
ENSG00000134242.15,3170
ENSG00000134243.11,3171
ENSG00000134248.13,3172
ENSG00000134262.12,3173
ENSG00000134265.12,3174
ENSG00000134283.17,3175
ENSG00000134287.9,3176
ENSG00000134291.11,3177
ENSG00000134294.13,3178
ENSG00000134297.6,3179
ENSG00000134308.13,3180
ENSG00000134313.14,3181
ENSG00000134318.13,3182
ENSG00000134324.11,3183
ENSG00000134333.13,3184
ENSG00000134371.9,3185
ENSG00000134375.10,3186
ENSG00000134376.14,3187
ENSG00000134419.15,3188
ENSG00000134440.11,3189
ENSG00000134444.13,3190
ENSG00000134453.15,3191
ENSG00000134463.14,3192
ENSG00000134470.19,3193
ENSG00000134480.13,3194
ENSG00000134490.13,3195
ENSG00000134516.15,3196
ENSG00000134574.11,3197
ENSG00000134590.13,3198
ENSG00000134597.13,3199
ENSG00000134627.11,3200
ENSG00000134644.15,3201
ENSG00000134684.10,3202
ENSG00000134690.10,3203
ENSG00000134697.12,3204
ENSG00000134717.17,3205
ENSG00000134748.12,3206
ENSG00000134755.14,3207
ENSG00000134759.13,3208
ENSG00000134779.14,3209
ENSG00000134802.17,3210
ENSG00000134809.8,3211
ENSG00000134825.13,3212
ENSG00000134851.12,3213
ENSG00000134882.15,3214
ENSG00000134884.13,3215
ENSG00000134899.17,3216
ENSG00000134900.11,3217
ENSG00000134901.12,3218
ENSG00000134905.16,3219
ENSG00000134910.12,3220
ENSG00000134970.13,3221
ENSG00000134987.11,3222
ENSG00000134996.11,3223
ENSG00000135002.11,3224
ENSG00000135040.15,3225
ENSG00000135045.6,3226
ENSG00000135046.13,3227
ENSG00000135047.14,3228
ENSG00000135069.13,3229
ENSG00000135070.13,3230
ENSG00000135074.15,3231
ENSG00000135090.13,3232
ENSG00000135108.14,3233
ENSG00000135124.14,3234
ENSG00000135148.11,3235
ENSG00000135164.18,3236
ENSG00000135185.11,3237
ENSG00000135211.5,3238
ENSG00000135241.16,3239
ENSG00000135249.7,3240
ENSG00000135250.16,3241
ENSG00000135269.17,3242
ENSG00000135297.15,3243
ENSG00000135315.11,3244
ENSG00000135316.17,3245
ENSG00000135317.12,3246
ENSG00000135324.5,3247
ENSG00000135334.8,3248
ENSG00000135336.14,3249
ENSG00000135338.13,3250
ENSG00000135341.17,3251
ENSG00000135363.11,3252
ENSG00000135372.8,3253
ENSG00000135387.19,3254
ENSG00000135390.17,3255
ENSG00000135404.11,3256
ENSG00000135409.10,3257
ENSG00000135414.9,3258
ENSG00000135441.7,3259
ENSG00000135446.16,3260
ENSG00000135451.12,3261
ENSG00000135452.9,3262
ENSG00000135454.13,3263
ENSG00000135469.13,3264
ENSG00000135476.11,3265
ENSG00000135486.17,3266
ENSG00000135506.15,3267
ENSG00000135521.8,3268
ENSG00000135535.14,3269
ENSG00000135537.16,3270
ENSG00000135541.20,3271
ENSG00000135549.14,3272
ENSG00000135597.18,3273
ENSG00000135617.3,3274
ENSG00000135624.15,3275
ENSG00000135631.15,3276
ENSG00000135632.11,3277
ENSG00000135643.4,3278
ENSG00000135655.13,3279
ENSG00000135677.10,3280
ENSG00000135679.21,3281
ENSG00000135698.9,3282
ENSG00000135720.12,3283
ENSG00000135723.13,3284
ENSG00000135750.14,3285
ENSG00000135766.8,3286
ENSG00000135776.4,3287
ENSG00000135778.11,3288
ENSG00000135801.9,3289
ENSG00000135821.16,3290
ENSG00000135823.13,3291
ENSG00000135829.16,3292
ENSG00000135837.15,3293
ENSG00000135838.13,3294
ENSG00000135842.16,3295
ENSG00000135845.9,3296
ENSG00000135870.11,3297
ENSG00000135900.3,3298
ENSG00000135916.15,3299
ENSG00000135926.12,3300
ENSG00000135930.13,3301
ENSG00000135940.6,3302
ENSG00000135956.8,3303
ENSG00000135968.19,3304
ENSG00000135972.8,3305
ENSG00000135974.9,3306
ENSG00000136003.15,3307
ENSG00000136045.11,3308
ENSG00000136048.13,3309
ENSG00000136051.13,3310
ENSG00000136059.14,3311
ENSG00000136068.14,3312
ENSG00000136100.12,3313
ENSG00000136104.18,3314
ENSG00000136108.14,3315
ENSG00000136141.14,3316
ENSG00000136143.13,3317
ENSG00000136144.11,3318
ENSG00000136146.14,3319
ENSG00000136149.6,3320
ENSG00000136153.19,3321
ENSG00000136156.12,3322
ENSG00000136167.13,3323
ENSG00000136169.16,3324
ENSG00000136206.3,3325
ENSG00000136213.9,3326
ENSG00000136238.17,3327
ENSG00000136240.9,3328
ENSG00000136243.16,3329
ENSG00000136247.14,3330
ENSG00000136261.14,3331
ENSG00000136270.13,3332
ENSG00000136271.10,3333
ENSG00000136279.18,3334
ENSG00000136280.15,3335
ENSG00000136319.11,3336
ENSG00000136381.12,3337
ENSG00000136425.12,3338
ENSG00000136436.14,3339
ENSG00000136448.11,3340
ENSG00000136450.12,3341
ENSG00000136463.7,3342
ENSG00000136485.14,3343
ENSG00000136490.8,3344
ENSG00000136492.8,3345
ENSG00000136504.11,3346
ENSG00000136518.16,3347
ENSG00000136521.12,3348
ENSG00000136522.13,3349
ENSG00000136527.17,3350
ENSG00000136531.13,3351
ENSG00000136536.14,3352
ENSG00000136542.8,3353
ENSG00000136560.13,3354
ENSG00000136603.13,3355
ENSG00000136628.17,3356
ENSG00000136631.12,3357
ENSG00000136636.12,3358
ENSG00000136643.11,3359
ENSG00000136709.11,3360
ENSG00000136710.9,3361
ENSG00000136715.17,3362
ENSG00000136718.9,3363
ENSG00000136732.14,3364
ENSG00000136738.14,3365
ENSG00000136754.16,3366
ENSG00000136758.18,3367
ENSG00000136770.10,3368
ENSG00000136783.9,3369
ENSG00000136802.11,3370
ENSG00000136807.11,3371
ENSG00000136810.12,3372
ENSG00000136811.16,3373
ENSG00000136813.14,3374
ENSG00000136816.15,3375
ENSG00000136819.14,3376
ENSG00000136824.18,3377
ENSG00000136827.11,3378
ENSG00000136840.18,3379
ENSG00000136867.10,3380
ENSG00000136868.10,3381
ENSG00000136875.12,3382
ENSG00000136877.14,3383
ENSG00000136888.6,3384
ENSG00000136891.13,3385
ENSG00000136897.7,3386
ENSG00000136908.17,3387
ENSG00000136928.4,3388
ENSG00000136929.12,3389
ENSG00000136930.12,3390
ENSG00000136932.13,3391
ENSG00000136933.16,3392
ENSG00000136936.10,3393
ENSG00000136937.12,3394
ENSG00000136938.8,3395
ENSG00000136940.13,3396
ENSG00000136942.14,3397
ENSG00000136950.13,3398
ENSG00000136982.5,3399
ENSG00000136986.9,3400
ENSG00000136997.14,3401
ENSG00000137038.7,3402
ENSG00000137040.9,3403
ENSG00000137054.15,3404
ENSG00000137055.14,3405
ENSG00000137070.17,3406
ENSG00000137073.20,3407
ENSG00000137074.18,3408
ENSG00000137075.17,3409
ENSG00000137076.18,3410
ENSG00000137100.15,3411
ENSG00000137106.17,3412
ENSG00000137124.6,3413
ENSG00000137133.10,3414
ENSG00000137154.12,3415
ENSG00000137161.16,3416
ENSG00000137166.14,3417
ENSG00000137168.7,3418
ENSG00000137171.14,3419
ENSG00000137185.11,3420
ENSG00000137193.13,3421
ENSG00000137198.9,3422
ENSG00000137200.12,3423
ENSG00000137207.11,3424
ENSG00000137210.13,3425
ENSG00000137216.18,3426
ENSG00000137267.5,3427
ENSG00000137274.12,3428
ENSG00000137288.9,3429
ENSG00000137309.19,3430
ENSG00000137310.11,3431
ENSG00000137312.14,3432
ENSG00000137364.4,3433
ENSG00000137409.18,3434
ENSG00000137411.16,3435
ENSG00000137413.15,3436
ENSG00000137414.5,3437
ENSG00000137492.7,3438
ENSG00000137494.13,3439
ENSG00000137500.9,3440
ENSG00000137509.10,3441
ENSG00000137513.9,3442
ENSG00000137522.17,3443
ENSG00000137547.8,3444
ENSG00000137563.11,3445
ENSG00000137574.10,3446
ENSG00000137575.11,3447
ENSG00000137601.15,3448
ENSG00000137648.16,3449
ENSG00000137692.11,3450
ENSG00000137710.14,3451
ENSG00000137713.15,3452
ENSG00000137714.2,3453
ENSG00000137720.7,3454
ENSG00000137747.14,3455
ENSG00000137764.19,3456
ENSG00000137770.13,3457
ENSG00000137776.16,3458
ENSG00000137804.12,3459
ENSG00000137806.8,3460
ENSG00000137807.13,3461
ENSG00000137809.16,3462
ENSG00000137812.19,3463
ENSG00000137814.9,3464
ENSG00000137815.14,3465
ENSG00000137818.11,3466
ENSG00000137824.15,3467
ENSG00000137834.14,3468
ENSG00000137845.14,3469
ENSG00000137869.13,3470
ENSG00000137871.19,3471
ENSG00000137876.9,3472
ENSG00000137942.16,3473
ENSG00000137944.16,3474
ENSG00000137947.11,3475
ENSG00000137955.15,3476
ENSG00000137970.7,3477
ENSG00000137996.12,3478
ENSG00000138029.13,3479
ENSG00000138030.12,3480
ENSG00000138031.14,3481
ENSG00000138032.20,3482
ENSG00000138036.18,3483
ENSG00000138050.14,3484
ENSG00000138069.16,3485
ENSG00000138071.13,3486
ENSG00000138073.13,3487
ENSG00000138078.15,3488
ENSG00000138085.16,3489
ENSG00000138095.18,3490
ENSG00000138134.11,3491
ENSG00000138138.13,3492
ENSG00000138160.5,3493
ENSG00000138175.8,3494
ENSG00000138180.15,3495
ENSG00000138182.14,3496
ENSG00000138190.16,3497
ENSG00000138231.12,3498
ENSG00000138279.15,3499
ENSG00000138286.14,3500
ENSG00000138303.17,3501
ENSG00000138316.10,3502
ENSG00000138326.18,3503
ENSG00000138346.14,3504
ENSG00000138363.14,3505
ENSG00000138375.12,3506
ENSG00000138376.10,3507
ENSG00000138380.17,3508
ENSG00000138381.9,3509
ENSG00000138382.13,3510
ENSG00000138385.15,3511
ENSG00000138398.15,3512
ENSG00000138399.17,3513
ENSG00000138413.13,3514
ENSG00000138430.15,3515
ENSG00000138433.15,3516
ENSG00000138434.16,3517
ENSG00000138442.9,3518
ENSG00000138443.15,3519
ENSG00000138449.10,3520
ENSG00000138459.8,3521
ENSG00000138468.15,3522
ENSG00000138495.6,3523
ENSG00000138587.5,3524
ENSG00000138592.13,3525
ENSG00000138594.12,3526
ENSG00000138600.9,3527
ENSG00000138604.9,3528
ENSG00000138606.19,3529
ENSG00000138614.14,3530
ENSG00000138617.14,3531
ENSG00000138621.11,3532
ENSG00000138629.15,3533
ENSG00000138650.8,3534
ENSG00000138658.15,3535
ENSG00000138660.11,3536
ENSG00000138663.8,3537
ENSG00000138668.18,3538
ENSG00000138674.16,3539
ENSG00000138678.10,3540
ENSG00000138685.12,3541
ENSG00000138686.9,3542
ENSG00000138698.14,3543
ENSG00000138709.17,3544
ENSG00000138735.15,3545
ENSG00000138750.14,3546
ENSG00000138756.17,3547
ENSG00000138757.14,3548
ENSG00000138758.11,3549
ENSG00000138760.8,3550
ENSG00000138764.13,3551
ENSG00000138767.12,3552
ENSG00000138768.14,3553
ENSG00000138772.12,3554
ENSG00000138777.19,3555
ENSG00000138780.14,3556
ENSG00000138794.9,3557
ENSG00000138795.9,3558
ENSG00000138796.15,3559
ENSG00000138801.8,3560
ENSG00000138802.11,3561
ENSG00000138821.12,3562
ENSG00000138835.22,3563
ENSG00000138942.15,3564
ENSG00000138964.16,3565
ENSG00000139112.10,3566
ENSG00000139116.17,3567
ENSG00000139146.13,3568
ENSG00000139154.14,3569
ENSG00000139160.13,3570
ENSG00000139163.15,3571
ENSG00000139168.7,3572
ENSG00000139174.10,3573
ENSG00000139178.10,3574
ENSG00000139180.10,3575
ENSG00000139190.16,3576
ENSG00000139218.17,3577
ENSG00000139233.6,3578
ENSG00000139239.7,3579
ENSG00000139266.5,3580
ENSG00000139269.2,3581
ENSG00000139278.9,3582
ENSG00000139324.11,3583
ENSG00000139343.10,3584
ENSG00000139372.14,3585
ENSG00000139405.15,3586
ENSG00000139410.14,3587
ENSG00000139428.11,3588
ENSG00000139433.9,3589
ENSG00000139436.20,3590
ENSG00000139437.17,3591
ENSG00000139496.15,3592
ENSG00000139505.11,3593
ENSG00000139514.12,3594
ENSG00000139546.10,3595
ENSG00000139567.12,3596
ENSG00000139579.12,3597
ENSG00000139613.11,3598
ENSG00000139620.12,3599
ENSG00000139641.12,3600
ENSG00000139644.12,3601
ENSG00000139668.8,3602
ENSG00000139684.13,3603
ENSG00000139687.13,3604
ENSG00000139697.11,3605
ENSG00000139719.9,3606
ENSG00000139726.10,3607
ENSG00000139734.17,3608
ENSG00000139746.15,3609
ENSG00000139793.18,3610
ENSG00000139826.5,3611
ENSG00000139842.14,3612
ENSG00000139921.12,3613
ENSG00000139974.15,3614
ENSG00000139977.13,3615
ENSG00000139990.17,3616
ENSG00000140022.9,3617
ENSG00000140025.15,3618
ENSG00000140043.11,3619
ENSG00000140044.12,3620
ENSG00000140105.17,3621
ENSG00000140153.17,3622
ENSG00000140259.6,3623
ENSG00000140262.17,3624
ENSG00000140263.13,3625
ENSG00000140264.19,3626
ENSG00000140280.13,3627
ENSG00000140284.10,3628
ENSG00000140299.11,3629
ENSG00000140307.10,3630
ENSG00000140319.10,3631
ENSG00000140332.15,3632
ENSG00000140350.15,3633
ENSG00000140365.15,3634
ENSG00000140374.15,3635
ENSG00000140391.14,3636
ENSG00000140395.8,3637
ENSG00000140416.19,3638
ENSG00000140443.13,3639
ENSG00000140450.8,3640
ENSG00000140455.16,3641
ENSG00000140463.13,3642
ENSG00000140464.19,3643
ENSG00000140471.16,3644
ENSG00000140497.16,3645
ENSG00000140525.17,3646
ENSG00000140545.14,3647
ENSG00000140553.16,3648
ENSG00000140575.12,3649
ENSG00000140598.13,3650
ENSG00000140612.13,3651
ENSG00000140632.16,3652
ENSG00000140650.11,3653
ENSG00000140688.16,3654
ENSG00000140694.16,3655
ENSG00000140740.10,3656
ENSG00000140743.7,3657
ENSG00000140829.11,3658
ENSG00000140830.8,3659
ENSG00000140848.16,3660
ENSG00000140854.12,3661
ENSG00000140876.11,3662
ENSG00000140931.19,3663
ENSG00000140939.14,3664
ENSG00000140941.12,3665
ENSG00000140943.16,3666
ENSG00000140983.13,3667
ENSG00000140988.15,3668
ENSG00000140990.14,3669
ENSG00000140992.18,3670
ENSG00000140995.16,3671
ENSG00000141002.18,3672
ENSG00000141012.12,3673
ENSG00000141027.20,3674
ENSG00000141030.12,3675
ENSG00000141034.9,3676
ENSG00000141076.17,3677
ENSG00000141101.12,3678
ENSG00000141179.13,3679
ENSG00000141198.13,3680
ENSG00000141219.15,3681
ENSG00000141252.19,3682
ENSG00000141279.15,3683
ENSG00000141295.13,3684
ENSG00000141338.13,3685
ENSG00000141349.8,3686
ENSG00000141367.11,3687
ENSG00000141378.14,3688
ENSG00000141380.13,3689
ENSG00000141384.11,3690
ENSG00000141385.9,3691
ENSG00000141391.13,3692
ENSG00000141424.12,3693
ENSG00000141425.17,3694
ENSG00000141428.16,3695
ENSG00000141429.13,3696
ENSG00000141446.10,3697
ENSG00000141452.9,3698
ENSG00000141480.17,3699
ENSG00000141499.16,3700
ENSG00000141504.11,3701
ENSG00000141522.11,3702
ENSG00000141524.15,3703
ENSG00000141543.9,3704
ENSG00000141551.14,3705
ENSG00000141552.17,3706
ENSG00000141556.20,3707
ENSG00000141560.14,3708
ENSG00000141562.17,3709
ENSG00000141568.19,3710
ENSG00000141570.10,3711
ENSG00000141580.15,3712
ENSG00000141582.14,3713
ENSG00000141627.13,3714
ENSG00000141646.13,3715
ENSG00000141682.11,3716
ENSG00000141698.16,3717
ENSG00000141741.11,3718
ENSG00000141744.3,3719
ENSG00000141753.6,3720
ENSG00000141759.14,3721
ENSG00000141837.18,3722
ENSG00000141858.11,3723
ENSG00000141867.17,3724
ENSG00000141873.10,3725
ENSG00000141905.17,3726
ENSG00000141959.16,3727
ENSG00000141971.12,3728
ENSG00000141994.15,3729
ENSG00000142002.16,3730
ENSG00000142039.3,3731
ENSG00000142082.14,3732
ENSG00000142089.15,3733
ENSG00000142166.12,3734
ENSG00000142168.14,3735
ENSG00000142188.16,3736
ENSG00000142208.15,3737
ENSG00000142227.10,3738
ENSG00000142230.11,3739
ENSG00000142252.10,3740
ENSG00000142327.11,3741
ENSG00000142396.10,3742
ENSG00000142409.5,3743
ENSG00000142444.6,3744
ENSG00000142507.9,3745
ENSG00000142513.5,3746
ENSG00000142528.15,3747
ENSG00000142534.6,3748
ENSG00000142541.16,3749
ENSG00000142544.6,3750
ENSG00000142546.13,3751
ENSG00000142556.18,3752
ENSG00000142615.7,3753
ENSG00000142634.12,3754
ENSG00000142655.12,3755
ENSG00000142657.20,3756
ENSG00000142661.18,3757
ENSG00000142669.13,3758
ENSG00000142676.12,3759
ENSG00000142684.7,3760
ENSG00000142687.17,3761
ENSG00000142731.10,3762
ENSG00000142751.14,3763
ENSG00000142765.17,3764
ENSG00000142784.15,3765
ENSG00000142856.16,3766
ENSG00000142864.14,3767
ENSG00000142867.12,3768
ENSG00000142871.15,3769
ENSG00000142875.19,3770
ENSG00000142892.14,3771
ENSG00000142937.11,3772
ENSG00000142945.12,3773
ENSG00000143013.12,3774
ENSG00000143033.17,3775
ENSG00000143093.14,3776
ENSG00000143106.12,3777
ENSG00000143119.12,3778
ENSG00000143149.12,3779
ENSG00000143155.12,3780
ENSG00000143156.13,3781
ENSG00000143157.11,3782
ENSG00000143158.10,3783
ENSG00000143162.7,3784
ENSG00000143179.12,3785
ENSG00000143183.16,3786
ENSG00000143198.12,3787
ENSG00000143207.19,3788
ENSG00000143222.11,3789
ENSG00000143224.17,3790
ENSG00000143226.13,3791
ENSG00000143228.12,3792
ENSG00000143252.14,3793
ENSG00000143256.4,3794
ENSG00000143294.14,3795
ENSG00000143303.11,3796
ENSG00000143314.12,3797
ENSG00000143319.16,3798
ENSG00000143321.18,3799
ENSG00000143324.13,3800
ENSG00000143337.18,3801
ENSG00000143353.11,3802
ENSG00000143368.9,3803
ENSG00000143369.14,3804
ENSG00000143374.14,3805
ENSG00000143382.13,3806
ENSG00000143384.12,3807
ENSG00000143390.17,3808
ENSG00000143393.16,3809
ENSG00000143398.19,3810
ENSG00000143401.14,3811
ENSG00000143420.17,3812
ENSG00000143436.10,3813
ENSG00000143437.20,3814
ENSG00000143457.10,3815
ENSG00000143476.17,3816
ENSG00000143479.15,3817
ENSG00000143486.15,3818
ENSG00000143493.12,3819
ENSG00000143498.17,3820
ENSG00000143499.13,3821
ENSG00000143514.16,3822
ENSG00000143515.16,3823
ENSG00000143537.13,3824
ENSG00000143543.14,3825
ENSG00000143545.8,3826
ENSG00000143549.19,3827
ENSG00000143553.10,3828
ENSG00000143569.18,3829
ENSG00000143570.17,3830
ENSG00000143575.14,3831
ENSG00000143578.15,3832
ENSG00000143595.12,3833
ENSG00000143612.18,3834
ENSG00000143621.16,3835
ENSG00000143633.12,3836
ENSG00000143641.9,3837
ENSG00000143653.9,3838
ENSG00000143702.15,3839
ENSG00000143727.15,3840
ENSG00000143740.14,3841
ENSG00000143742.12,3842
ENSG00000143748.17,3843
ENSG00000143751.9,3844
ENSG00000143753.12,3845
ENSG00000143761.13,3846
ENSG00000143771.11,3847
ENSG00000143774.16,3848
ENSG00000143776.18,3849
ENSG00000143793.12,3850
ENSG00000143797.11,3851
ENSG00000143799.12,3852
ENSG00000143811.16,3853
ENSG00000143815.14,3854
ENSG00000143851.15,3855
ENSG00000143862.7,3856
ENSG00000143869.6,3857
ENSG00000143870.12,3858
ENSG00000143889.15,3859
ENSG00000143891.16,3860
ENSG00000143933.16,3861
ENSG00000143942.4,3862
ENSG00000143947.12,3863
ENSG00000143952.19,3864
ENSG00000143971.7,3865
ENSG00000143977.13,3866
ENSG00000144021.2,3867
ENSG00000144028.14,3868
ENSG00000144029.11,3869
ENSG00000144034.14,3870
ENSG00000144043.11,3871
ENSG00000144048.10,3872
ENSG00000144118.13,3873
